stop_id,stop_name,code,distance,stop_points/0/code,stop_points/0/stop_id,stop_points/0/stop_lat,stop_points/0/stop_lon,stop_points/0/stop_name,stop_points/1/code,stop_points/1/stop_id,stop_points/1/stop_lat,stop_points/1/stop_lon,stop_points/1/stop_name,stop_points/2/code,stop_points/2/stop_id,stop_points/2/stop_lat,stop_points/2/stop_lon,stop_points/2/stop_name,stop_points/3/code,stop_points/3/stop_id,stop_points/3/stop_lat,stop_points/3/stop_lon,stop_points/3/stop_name,stop_points/4/code,stop_points/4/stop_id,stop_points/4/stop_lat,stop_points/4/stop_lon,stop_points/4/stop_name,stop_points/5/code,stop_points/5/stop_id,stop_points/5/stop_lat,stop_points/5/stop_lon,stop_points/5/stop_name
FLRACE,Florida and Race,MTD1672,27806.62,MTD1672,FLRACE:1,40.09832,-88.209515,Florida & Race (NE Corner),MTD1672,FLRACE:3,40.098248,-88.209795,Florida & Race (SW Corner),,,,,,,,,,,,,,,,,,,,
FLSMITH,Florida and Smith,MTD3565,37105.39,MTD3565,FLSMITH:2,40.098435,-88.176106,Florida & Smith (SE Corner),MTD3565,FLSMITH:3,40.098523,-88.176291,Florida & Smith (SW Corner),MTD3565,FLSMITH:4,40.098708,-88.176118,Florida & Smith (NW Corner),MTD3565,FLSMITH:5,40.098948,-88.17603,Florida & Smith (NE Far Side),,,,,,,,,,
FLSUN,Sunnycrest Mall,MTD5325,32674.23,MTD5325,FLSUN:2,40.098442,-88.19216,Sunnycrest Mall (North Side),MTD5325,FLSUN:3,40.098312,-88.192224,Sunnycrest Mall (SW),,,,,,,,,,,,,,,,,,,,
FLTOMPAINE,Florida at Thomas Paine,MTD6200,34406.31,MTD6200,FLTOMPAINE:1,40.098212,-88.185923,Florida at Thomas Paine (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
FLVIN,Florida and Vine,MTD4306,29169.7,MTD4306,FLVIN:1,40.0984,-88.204322,Florida & Vine (NE Corner),MTD4306,FLVIN:2,40.098235,-88.20482,Florida & Vine (SE Corner),MTD4306,FLVIN:3,40.098292,-88.205065,Florida & Vine (SW Corner),MTD4306,FLVIN:4,40.09852,-88.204998,Florida & Vine (NW Corner),,,,,,,,,,
FLWLY,Florida and Wiley,MTD3444,31077.96,MTD3444,FLWLY:3,40.098278,-88.197922,Florida & Wiley (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
FOXCHRSTIE,Fox at Christie Clinic,MTD6166,17879.44,MTD6166,FOXCHRSTIE:2,40.088586,-88.249988,Fox at Christie Clinic (SE Corner),MTD6166,FOXCHRSTIE:4,40.08852,-88.250079,Fox at Christie Clinic (NW Corner),,,,,,,,,,,,,,,,,,,,
FOXDVN,Fox and Devonshire,MTD3112,17569.08,MTD3112,FOXDVN:2,40.089632,-88.25032,Fox & Devonshire (SE Corner),MTD3112,FOXDVN:3,40.089717,-88.25054,Fox & Devonshire (SW Corner),MTD3112,FOXDVN:4,40.089902,-88.250422,Fox & Devonshire (NW Corner),MTD3112,FOXDVN:5,40.090397,-88.250608,Fox & Devonshire (NE Far Side),,,,,,,,,,
FOXKLWD,Fox and Knollwood,MTD6612,18379.13,MTD6612,FOXKLWD:2,40.086193,-88.249438,Fox & Knollwood (SE Corner),MTD6612,FOXKLWD:4,40.086482,-88.249482,Fox & Knollwood (NW Corner),,,,,,,,,,,,,,,,,,,,
FOXREMAX,Fox at Remax Real Estate,MTD3161,17473.73,MTD3161,FOXREMAX:2,40.09037,-88.250592,Fox at Remax (East Side),,,,,,,,,,,,,,,,,,,,,,,,,
FOXRSCNCE,Fox Drive at Rosecrance,MTD2124,17434.03,MTD2334,FOXRSCNCE:1,40.09351,-88.249237,Fox at Rosecrance (West Side),MTD2334,FOXRSCNCE:2,40.093633,-88.249132,Fox at Rosecrance (East Side),,,,,,,,,,,,,,,,,,,,
FOXSTE,Fox Drive and State,MTD0700,18021.72,MTD0700,FOXSTE:1,40.09445,-88.246447,Fox & State (NE Corner),MTD0700,FOXSTE:3,40.094372,-88.246761,Fox & State (South Side),MTD0700,FOXSTE:4,40.094503,-88.246637,Fox & State (NW Corner),,,,,,,,,,,,,,,
FOXSURS,Fox Drive at SURS,MTD5130,17414.81,MTD5130,FOXSURS:1,40.09203,-88.249968,Fox at SURS (West Side),MTD5130,FOXSURS:2,40.091845,-88.250055,Fox at SURS (East Side),,,,,,,,,,,,,,,,,,,,
FOXWDSR,Fox and Windsor,MTD2111,18798.46,MTD2111,FOXWDSR:1,40.083633,-88.249474,Fox & Windsor (NE Corner),MTD2111,FOXWDSR:2,40.083372,-88.249593,Fox & Windsor (SE Corner),MTD2111,FOXWDSR:4,40.083687,-88.249665,Fox & Windsor (NW Corner),MTD2111,FOXWDSR:5,40.084091,-88.24961,Fox & Windsor (NE Far Side),,,,,,,,,,
FRBRCERL,Farber at CERL,MTD6693,19006.55,MTD6693,FRBRCERL:4,40.151262,-88.269255,Farber at CERL (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
FRBRNWTN,Farber and Newton,MTD5114,19317.89,MTD5114,FRBRNWTN:3,40.152497,-88.270067,Farber & Newton (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
FRHLSTLY,Farhills and Staley,MTD9108,8434.14,MTD9108,FRHLSTLY:1,40.085965,-88.313973,Farhills & Staley (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
FRLN,Fairlawn,MTD4125,29600.68,MTD4125,FRLN:1,40.103738,-88.202573,Fairlawn (South Side),MTD4125,FRLN:2,40.103777,-88.202578,Fairlawn (North Side),,,,,,,,,,,,,,,,,,,,
FRLNCTGRV,Fairlawn and Cottage Grove,MTD0243,31639.95,MTD0243,FRLNCTGRV:1,40.102487,-88.195493,Fairlawn & Cottage Grove (NE Corner),MTD0243,FRLNCTGRV:6,40.102388,-88.19524,Fairlawn & Cottage Grove (SE Far Side),,,,,,,,,,,,,,,,,,,,
FRLNERN,Fairlawn and Eastern,MTD2351,32646.53,MTD2351,FRLNERN:1,40.102437,-88.191555,Fairlawn & Eastern (NE Corner),MTD2351,FRLNERN:3,40.102342,-88.191955,Fairlawn & Eastern (South Side),,,,,,,,,,,,,,,,,,,,
FRLNPTN,Fairlawn and Patton,MTD6346,32146.21,MTD6346,FRLNPTN:1,40.102438,-88.193442,Fairlawn & Patton (NE Corner),MTD6346,FRLNPTN:3,40.102352,-88.193662,Fairlawn & Patton (South Side),,,,,,,,,,,,,,,,,,,,
FRLYWRDG,Farley and West Ridge,MTD1428,7817.25,MTD1428,FRLYWRDG:4,40.129797,-88.313022,Farley & West Ridge (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
FRVWBUSEY,Fairview and Busey,MTD5761,25874.98,MTD5761,FRVWBUSEY:1,40.120097,-88.216843,Fairview & Busey (NE Corner),MTD5761,FRVWBUSEY:3,40.12006,-88.217027,Fairview & Busey (SW Corner),,,,,,,,,,,,,,,,,,,,
FRVWGWN,Fairview and Goodwin,MTD0724,23912.65,MTD0724,FRVWGWN:1,40.12008,-88.22393,Fairview & Goodwin (NE Corner),MTD0724,FRVWGWN:2,40.119938,-88.224077,Fairview & Goodwin (SE Corner),,,,,,,,,,,,,,,,,,,,
FRVWHRVY,Fairview and Harvey,MTD7515,24517.6,MTD7515,FRVWHRVY:1,40.120072,-88.221885,Fairview & Harvey (NE Corner),MTD7515,FRVWHRVY:3,40.120028,-88.22184,Fairview & Harvey (SW Corner),,,,,,,,,,,,,,,,,,,,
FRVWLNCLN,Fairview and Lincoln,MTD1465,25183.17,MTD1465,FRVWLNCLN:1,40.120115,-88.219207,Fairview & Lincoln (NE Corner),MTD1465,FRVWLNCLN:2,40.119932,-88.219348,Fairview & Lincoln (SE Corner),MTD1465,FRVWLNCLN:3,40.12001,-88.219685,Fairview & Lincoln (SW Corner),MTD1465,FRVWLNCLN:4,40.12021,-88.219545,Fairview & Lincoln (NW Corner),,,,,,,,,,
GC,Ginger Creek Apts.,MTD2437,4789.35,MTD2437,GC:1,40.112938,-88.292367,Ginger Creek (South Side),MTD2437,GC:2,40.113025,-88.292158,Ginger Creek (North Side),,,,,,,,,,,,,,,,,,,,
GDWNCB,Goodwin at Ceramics Building,MTD0156,23574.5,MTD0156,GDWNCB:1,40.111654,-88.224066,Goodwin at Ceramics Building,,,,,,,,,,,,,,,,,,,,,,,,,
GDWNMRL,Goodwin at Materials Research,MTD2360,23644.69,MTD2360,GDWNMRL:2,40.111668,-88.223815,Goodwin at Materials Research,,,,,,,,,,,,,,,,,,,,,,,,,
GHFRACE,George Huff and Race,MTD2602,28338.15,MTD2602,GHFRACE:2,40.0908,-88.209497,George Huff & Race (SE Corner),MTD2602,GHFRACE:3,40.090893,-88.20975,George Huff & Race (SW Corner),MTD2602,GHFRACE:4,40.090968,-88.20958,George Huff & Race (NW Corner),,,,,,,,,,,,,,,
GLNDVN,Galen and Devonshire,MTD5444,14422.04,MTD5444,GLNDVN:2,40.089935,-88.262782,Galen & Devonshire (SE Corner),MTD5444,GLNDVN:4,40.09006,-88.262972,Galen & Devonshire (NW Corner),,,,,,,,,,,,,,,,,,,,
GLNHRTN,Galen and Harrington,MTD5665,14968.78,MTD5665,GLNHRTN:2,40.087182,-88.262683,Galen & Harrington (SE Corner),MTD5665,GLNHRTN:4,40.087313,-88.262728,Galen & Harrington (NW Corner),,,,,,,,,,,,,,,,,,,,
GLNPLMT,Galen and Plymouth,MTD2515,15467.04,MTD2515,GLNPLMT:2,40.084909,-88.26244,Galen & Plymouth (SE Corner),MTD2515,GLNPLMT:4,40.085038,-88.262549,Galen & Plymouth (NW Corner),,,,,,,,,,,,,,,,,,,,
GLNSLBY,Galen and Salisbury,MTD2093,17919.15,MTD2093,GLNSLBY:1,40.07811,-88.258141,Galen & Salisbury (NE Corner),MTD2093,GLNSLBY:3,40.078037,-88.258301,Galen & Salisbury (SW Corner),,,,,,,,,,,,,,,,,,,,
GLNSSX,Galen and Sussex,MTD6347,16540.51,MTD6347,GLNSSX:3,40.078205,-88.26445,Galen & Sussex (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
GLNTDR,Galen and Theodore,MTD4067,14059.42,MTD4067,GLNTDR:2,40.091273,-88.2634,Galen & Theodore (SE Corner),MTD4067,GLNTDR:4,40.091432,-88.263495,Galen & Theodore (NW Corner),,,,,,,,,,,,,,,,,,,,
GLNWLSH,Galen and Wilshire,MTD1961,16948.42,MTD1961,GLNWLSH:1,40.077465,-88.263329,Galen & Wilshire (NE Corner),MTD1961,GLNWLSH:4,40.077477,-88.263573,Galen & Wilshire (NW Corner),,,,,,,,,,,,,,,,,,,,
GLNYKSH,Galen and Yorkshire,MTD0530,17496.38,MTD0530,GLNYKSH:1,40.076904,-88.261414,Galen & Yorkshire (NE Corner),MTD0530,GLNYKSH:3,40.076839,-88.26162,Galen & Yorkshire (SW Corner),,,,,,,,,,,,,,,,,,,,
GRD,Butzow at Guardian West,MTD4226,34199.77,MTD4226,GRD:1,40.11706,-88.186382,Butzow at Guardian West (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
GRDBTZ,Guardian Dr. and Butzow,MTD2745,34885.74,MTD2745,GRDBTZ:3,40.11709,-88.183917,Guardian Dr. & Butzow (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
GRGDNR,Gregory and Dorner,MTD2451,24155.29,MTD2451,GRGDNR:2,40.104064,-88.2218,Gregory & Dorner (SE Corner),MTD2451,GRGDNR:3,40.104131,-88.222028,Gregory & Dorner (SW Corner),,,,,,,,,,,,,,,,,,,,
GRGIKE,Gregory at Ikenberry Commons,MTD4262,20605.43,MTD4262,GRGIKE:1,40.104067,-88.234689,Gregory at Ikenberry Commons (South),MTD4262,GRGIKE:2,40.10415,-88.234817,Gregory at Ikenberry Commons (North),MTD4262,GRGIKE:3,40.104077,-88.235076,Gregory at Ikenberry Commons (South),,,,,,,,,,,,,,,
GRGLIB,Gregory at Library,MTD1455,22330.63,MTD1455,GRGLIB:1,40.104097,-88.228628,Gregory at Library (South Side Shelter),MTD1455,GRGLIB:2,40.10423,-88.228678,Gregory at Library (North Side),,,,,,,,,,,,,,,,,,,,
GRGMUM,Gregory at Mumford Hall,MTD2624,23158.7,MTD2624,GRGMUM:1,40.104152,-88.22579,Gregory at Mumford Hall (South Side),MTD2624,GRGMUM:2,40.10421,-88.225563,Gregory at Mumford Hall,,,,,,,,,,,,,,,,,,,,
GRN1ST,Green and First,MTD7957,19475.17,MTD7957,GRN1ST:2,40.11008,-88.238657,Green & First (SE Corner),MTD7957,GRN1ST:4,40.110352,-88.238767,Green & First (NW Corner),,,,,,,,,,,,,,,,,,,,
GRN2ND,Green and Second,MTD6431,19942.71,MTD6431,GRN2ND:1,40.110268,-88.2369,Green & Second (NE Corner),MTD6431,GRN2ND:3,40.110192,-88.237145,Green & Second (SW Corner),,,,,,,,,,,,,,,,,,,,
GRN4TH,Green and Fourth,MTD3311,20913.02,MTD3311,GRN4TH:1,40.110312,-88.233355,Green & Fourth (NE Corner),MTD3311,GRN4TH:3,40.110206,-88.233719,Green & Fourth (SW Corner),,,,,,,,,,,,,,,,,,,,
GRN6TH,Green and Sixth,MTD3343,21799.5,MTD3343,GRN6TH:1,40.110347,-88.230192,Green & Sixth (NE Corner),MTD3343,GRN6TH:3,40.11025,-88.230542,Green & Sixth (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNADRSN,Green and Anderson,MTD2612,30222.42,MTD2612,GRNADRSN:1,40.110884,-88.199953,Green & Anderson (North Side),MTD2612,GRNADRSN:3,40.110822,-88.200422,Green & Anderson (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNBRCH,Green and Birch,MTD4061,26987.44,MTD4061,GRNBRCH:1,40.110726,-88.211697,Green & Birch (NE Corner),MTD4061,GRNBRCH:3,40.110657,-88.211863,Green & Birch (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNBUSEY,Green and Busey,MTD6726,25294.65,MTD6726,GRNBUSEY:3,40.110592,-88.217862,Green & Busey (SW Corner),MTD6726,GRNBUSEY:8,40.110637,-88.217977,Green & Busey (NW Far Side),,,,,,,,,,,,,,,,,,,,
GRNGRGST,Green and Gregory St.,MTD2264,24440.22,MTD2264,GRNGRGST:3,40.110472,-88.220628,Green & Gregory (South Side),MTD2264,GRNGRGST:8,40.110634,-88.221187,Green & Gregory (NW Far Side),,,,,,,,,,,,,,,,,,,,
GRNGWN,Green and Goodwin,MTD4360,23591.36,MTD4360,GRNGWN:3,40.11044,-88.224182,Green & Goodwin (SW Corner),MTD4360,GRNGWN:6,40.110435,-88.223227,Green & Goodwin (SE Far Side),MTD4360,GRNGWN:7,40.110011,-88.224019,Green & Goodwin (SW Far Side),MTD4360,GRNGWN:8,40.110587,-88.224692,Green & Goodwin (NW Far Side),,,,,,,,,,
GRNLCST,Green and Locust,MTD3544,19037.58,MTD3544,GRNLCST:1,40.11027,-88.240118,Green & Locust (NE Corner),MTD3544,GRNLCST:3,40.110168,-88.240415,Green & Locust (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNLYN,Green and Lynn,MTD3243,30889.42,MTD3243,GRNLYN:1,40.110889,-88.197683,Green & Lynn (NE Corner),MTD3243,GRNLYN:3,40.110841,-88.197909,Green & Lynn (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNMPL,Green and Maple,MTD1347,29549.58,MTD1347,GRNMPL:1,40.110835,-88.202478,Green & Maple (NE Corner),MTD1347,GRNMPL:3,40.110792,-88.202717,Green & Maple (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNNEIL,Green and Neil,MTD3336,18161.22,MTD3336,GRNNEIL:1,40.110255,-88.243217,Green & Neil (NE Corner),MTD3336,GRNNEIL:5,40.110604,-88.243379,Green & Neil (NE Far Side),MTD3336,GRNNEIL:6,40.110125,-88.243002,Green & Neil (SE Far Side),MTD3336,GRNNEIL:8,40.110242,-88.243928,Green & Neil (NW Far Side),,,,,,,,,,
GRNORCH,Green and Orchard,MTD3617,26204.2,MTD3617,GRNORCH:1,40.110692,-88.214535,Green & Orchard (NE Corner),MTD3617,GRNORCH:3,40.11062,-88.214638,Green & Orchard (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNRACE,Green and Race,MTD2303,27776.48,MTD2303,GRNRACE:4,40.110947,-88.208978,Green & Race (NW Corner),MTD2303,GRNRACE:5,40.110987,-88.208827,Green & Race (NE Far Side),,,,,,,,,,,,,,,,,,,,
GRNRNDLF,Green and Randolph,MTD5246,17688.17,MTD5246,GRNRNDLF:1,40.110247,-88.244952,Green & Randolph (NE Corner),MTD5246,GRNRNDLF:3,40.11011,-88.245257,Green & Randolph (SW Corner),,,,,,,,,,,,,,,,,,,,
GRNSTE,Green and State,MTD4103,17245.03,MTD4103,GRNSTE:4,40.110619,-88.246849,Green & State (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
GWNCHCH,Goodwin and Church,MTD5643,23809.35,MTD5643,GWNCHCH:2,40.118178,-88.224042,Goodwin & Church (SE Corner),MTD5643,GWNCHCH:4,40.11846,-88.224098,Goodwin & Church (NW Corner),,,,,,,,,,,,,,,,,,,,
GWNCLK,Goodwin and Clark,MTD7312,23686.24,MTD7312,GWNCLK:4,40.11551,-88.224068,Goodwin & Clark (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
GWNGRG,Goodwin and Gregory,MTD2554,23665.67,MTD2554,GWNGRG:1,40.104235,-88.223562,Goodwin & Gregory (NE Corner),MTD2554,GWNGRG:3,40.104128,-88.224064,Goodwin & Gregory (South Side),MTD2554,GWNGRG:4,40.104372,-88.223885,Goodwin & Gregory (NW Corner),MTD2554,GWNGRG:9,40.104763,-88.223883,Goodwin & Gregory (West Side),,,,,,,,,,
GWNMN,Goodwin and Main,MTD6051,23659.26,MTD6051,GWNMN:2,40.114335,-88.223983,Goodwin & Main (SE Corner),MTD6051,GWNMN:4,40.11462,-88.224042,Goodwin & Main (NW Corner),,,,,,,,,,,,,,,,,,,,
GWNNV,Goodwin and Nevada,MTD1242,23630.66,MTD1242,GWNNV:1,40.10601,-88.223686,Goodwin & Nevada (NE Corner),MTD1242,GWNNV:2,40.105827,-88.223797,Goodwin & Nevada (SE Corner),MTD1242,GWNNV:4,40.106098,-88.223933,Goodwin & Nevada (NW Corner),,,,,,,,,,,,,,,
GWNPK,Goodwin and Park,MTD6575,23729.94,MTD6575,GWNPK:3,40.11739,-88.22417,Goodwin & Park (SW Corner),MTD6575,GWNPK:8,40.117428,-88.224331,Goodwin & Park (NW Far Side),,,,,,,,,,,,,,,,,,,,
HDYINN,Holiday Inn,MTD0646,25798.78,MTD0646,HDYINN:4,40.132485,-88.221398,Killarney at Holiday Inn (NW),,,,,,,,,,,,,,,,,,,,,,,,,
HGNPNR,Hagen and Pioneer,MTD2406,16788.4,MTD2406,HGNPNR:2,40.129513,-88.254845,Hagan & Pioneer (SE Corner),MTD2406,HGNPNR:4,40.129668,-88.254912,Hagan & Pioneer (NW Corner),,,,,,,,,,,,,,,,,,,,
HICRSALC,Highcross and Apostalic Life Church,MTD2411,41688.92,MTD2411,HICRSALC:2,40.134345,-88.162852,Highcross & Apostalic Life Church (E),,,,,,,,,,,,,,,,,,,,,,,,,
HICRSBA,High Cross and Bruce Acres,MTD3051,41887.98,MTD3051,HICRSBA:2,40.13678,-88.162862,High Cross & Bruce Acres (SE),MTD3051,HICRSBA:4,40.136902,-88.162949,High Cross & Bruce Acres (West Side),,,,,,,,,,,,,,,,,,,,
HICRSNDLD,High Cross and Nordland,MTD5466,41638.36,MTD5466,HICRSNDLD:2,40.133335,-88.162845,High Cross & Nordland (East),MTD5466,HICRSNDLD:4,40.134375,-88.162938,High Cross & Nordland (West Side),,,,,,,,,,,,,,,,,,,,
HLFXMYNRD,Halifax and Maynard,MTD7124,5095.31,MTD7124,HLFXMYNRD:3,40.09699,-88.298312,Halifax & Maynard (SW Corner),MTD7124,HLFXMYNRD:4,40.09718,-88.298162,Halifax & Maynard (NW Corner),,,,,,,,,,,,,,,,,,,,
HMTNJFSN,Hamilton and Jefferson,MTD5333,35142.41,MTD5333,HMTNJFSN:3,40.133382,-88.186768,Hamilton & Jefferson (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
HNKHMTN,Hancock and Hamilton,MTD2513,34795.75,MTD2513,HNKHMTN:2,40.134037,-88.188253,Hancock & Hamilton (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
HNKLBRTY,Hancock and Liberty,MTD3071,35012.33,MTD3071,HNKLBRTY:3,40.135272,-88.18794,Hancock & Liberty (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
HNTRCSQR,Hunter and Country Squire,MTD0612,34312.5,MTD0612,HNTRCSQR:3,40.103764,-88.185717,Hunter & Country Squire (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
HNTRLNR,Hunter and Lanore,MTD4672,34050.44,MTD4672,HNTRLNR:1,40.103835,-88.186495,Hunter & Lanore (NE Corner),MTD4672,HNTRLNR:3,40.103778,-88.186706,Hunter & Lanore (SW Corner),,,,,,,,,,,,,,,,,,,,
HRDGSTP,Harding at Steer Place,MTD5551,32550.52,MTD5551,HRDGSTP:2,40.093855,-88.193435,Steer Place (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
HRISBLOM,Harris and Bloomington,MTD6162,17279.63,MTD6162,HRISBLOM:1,40.13008,-88.253115,Harris & Bloomington (NE Corner),MTD6162,HRISBLOM:2,40.129927,-88.25318,Harris & Bloomington (SE Corner),MTD6162,HRISBLOM:3,40.130105,-88.253302,Harris & Bloomington (SW Corner),,,,,,,,,,,,,,,
HRISBRAD,Harris and Bradley,MTD3421,16837.03,MTD3421,HRISBRAD:1,40.12722,-88.253,Harris & Bradley (NE Corner),MTD3421,HRISBRAD:2,40.127033,-88.253133,Harris & Bradley (SE Corner),MTD3421,HRISBRAD:3,40.127123,-88.253377,Harris & Bradley (SW Corner),MTD3421,HRISBRAD:4,40.127292,-88.253227,Harris & Bradley (NW Corner),,,,,,,,,,
HRISFMS,Harris at Franklin Middle School,MTD5021,16502.7,MTD5021,HRISFMS:1,40.124714,-88.253311,Franklin Middle School (West Side),MTD5021,HRISFMS:2,40.124848,-88.253093,Franklin Middle School (East Side),,,,,,,,,,,,,,,,,,,,
HRISHRVRD,Harris and Harvard,MTD6507,16416.53,MTD6507,HRISHRVRD:2,40.123947,-88.253092,Harris & Harvard (SE Corner),MTD6507,HRISHRVRD:4,40.124038,-88.253203,Harris & Harvard (NW Corner),,,,,,,,,,,,,,,,,,,,
HRTGPK,Bradley at Heritage Park,MTD4625,9918.14,MTD4625,HRTGPK:1,40.127433,-88.282858,Heritage Park (South Side),,,,,,,,,,,,,,,,,,,,,,,,,
HSLRNDLF,Hessel and Randolph,MTD4112,17860.23,MTD4112,HSLRNDLF:1,40.10232,-88.244877,Hessel & Randolph (NE Corner),MTD4112,HSLRNDLF:3,40.102233,-88.245133,Hessel & Randolph (South Side),,,,,,,,,,,,,,,,,,,,
HZLWDOAK,Hazelwood and Oak,MTD2170,19985.82,MTD2170,HZLWDOAK:2,40.09074,-88.240723,Hazelwood & Oak (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
IETC,Illinois Employment Training Center,MTD1412,11481.21,MTD1412,IETC:1,40.129767,-88.278027,I.E.T.C. (West Side),MTD1412,IETC:2,40.129842,-88.277957,I.E.T.C.,,,,,,,,,,,,,,,,,,,,
ILAPTS,Independent Living,MTD4731,30616.22,MTD4731,ILAPTS:1,40.122018,-88.200207,Independent Living (South Side),MTD4731,ILAPTS:2,40.122067,-88.20011,Independent Living (North Side),,,,,,,,,,,,,,,,,,,,
ILBDWY,Illinois and Broadway,MTD4014,28320.77,MTD4014,ILBDWY:1,40.109287,-88.207177,Illinois & Broadway (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
INDIGO,The Place at 117,MTD7234,24606.81,MTD7234,INDIGO:2,40.067428,-88.238688,The Place at 117 (East Side),,,,,,,,,,,,,,,,,,,,,,,,,
INTERSTWW,Interstate and Waterview Way,MTD6940,19844.48,MTD6940,INTERSTWW:1,40.149091,-88.260882,Interstate & Waterview Way (NE),,,,,,,,,,,,,,,,,,,,,,,,,
INTFRBR,Interstate and Farber,MTD5173,18292.29,MTD5173,INTFRBR:1,40.148794,-88.268961,Interstate & Farber (NE Corner),MTD5173,INTFRBR:4,40.148902,-88.26922,Interstate & Farber (NW Corner),,,,,,,,,,,,,,,,,,,,
INTNWMK,Interstate and Newmark,MTD4645,17675.78,MTD4645,INTNWMK:1,40.14879,-88.27279,Interstate & Newmark (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
INTRSRCH,Interstate and Research,MTD4450,17364.63,MTD4450,INTRSRCH:1,40.148767,-88.274788,Interstate & Research (NE Corner),MTD4450,INTRSRCH:3,40.148673,-88.27512,Interstate & Research (SW),,,,,,,,,,,,,,,,,,,,
INTWALMART,Interstate Dr. at Walmart,MTD3628,20884.94,MTD3628,INTWALMART:1,40.149159,-88.255556,Interstate Dr. at Walmart,,,,,,,,,,,,,,,,,,,,,,,,,
INVPSTWK,Inverness and Prestwick Pt,MTD2961,1229.53,MTD2961,INVPSTWK:1,40.106881,-88.312086,Inverness & Prestwick Pt (NE Corner),MTD2961,INVPSTWK:3,40.106773,-88.312256,Inverness & Prestwick Pt (SW Corner),,,,,,,,,,,,,,,,,,,,
IRNWDSTLY,Ironwood and Staley,MTD0429,7081.69,MTD0429,IRNWDSTLY:4,40.089826,-88.314226,Ironwood & Staley (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
ISR,Illinois Street Residence Hall,MTD1444,24127.32,MTD1444,ISR:1,40.10902,-88.22176,Illinois St. Residence Hall (South Side),MTD1444,ISR:2,40.10914,-88.22209,Illinois St. Residence Hall (North Side),,,,,,,,,,,,,,,,,,,,
ISWS,Water Survey,MTD1216,20364.48,MTD1216,ISWS:2,40.086543,-88.241462,Water Survey,,,,,,,,,,,,,,,,,,,,,,,,,
IT,Illinois Terminal,MTD3121,18972.92,MTD7534,IT:1,40.115935,-88.240947,Illinois Terminal (Platform A),MTD6462,IT:2,40.115535,-88.241104,Illinois Terminal (Platform B),MTD4217,IT:5,40.115363,-88.241442,Illinois Terminal (Platform C),,,,,,,,,,,,,,,
IU,Illini Union,MTD0100,22625.33,MTD6451,IU:1,40.110364,-88.226834,Illini Union (South Side Shelter),MTD2115,IU:2,40.110447,-88.227402,Illini Union (North Side Shelter),MTD5050,IU:9,40.110456,-88.227023,Illini Union (Island Shelter),,,,,,,,,,,,,,,
JFSNCLMBA,Jefferson and Columbia,MTD5351,34891.19,MTD5351,JFSNCLMBA:1,40.132545,-88.187353,Jefferson & Columbia (NE Corner),MTD5351,JFSNCLMBA:4,40.132642,-88.187402,Jefferson & Columbia (NW Corner),,,,,,,,,,,,,,,,,,,,
JMS,Jefferson Middle School,MTD0353,7627.74,MTD0353,JMS:1,40.103633,-88.281942,Jefferson Middle School,MTD0353,JMS:9,40.103588,-88.281935,Jefferson Middle School,,,,,,,,,,,,,,,,,,,,
JOHNDGWD,John and Dogwood,MTD2024,2958.68,MTD2024,JOHNDGWD:3,40.109057,-88.297877,John & Dogwood (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
JOHNDNCN,John and Duncan,MTD5192,3636.82,MTD5192,JOHNDNCN:2,40.108179,-88.295263,John & Duncan (SE Corner),MTD5192,JOHNDNCN:3,40.109343,-88.295592,John & Duncan (SW Corner),MTD5192,JOHNDNCN:4,40.109457,-88.295469,John & Duncan (NW Corner),,,,,,,,,,,,,,,
